Unnamed: 0,tweet_id,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,__target__
6160,5.68172001300341e+17,0.7039,Flight Booking Problems,0.7039,Southwest,angiezemog,0.0,southwestair tri book anoth flight appli credit anoth flight cant find,"[-0.2201641, -78.5123274]",2015-02-18 14:15:35 -0800,Quito,Quito,0
9251,5.70022626724221e+17,1.0,Flight Attendant Complaints,0.3846,US Airways,BradleyPollock,0.0,usairway better intel said plane due 630 flightawar app say 645,"[46.3144754, 11.0480288]",2015-02-23 16:49:19 -0800,,,0
2158,5.69336252597731e+17,0.663,Lost Luggage,0.663,United,Colettod,0.0,unit dont spoke baggag contact 1800 number said tri get bag stay iad pick tmrw,"[40.7587979, -73.9623427]",2015-02-21 19:21:55 -0800,"New York City, New York",Eastern Time (US & Canada),0
2269,5.69283956484416e+17,1.0,Cancelled Flight,0.684,United,lowenberg,0.0227272727272727,unit understand anoth plane avail full day till departur unaccept phoenix,"[41.8755616, -87.6244212]",2015-02-21 15:54:06 -0800,Chicago,,0
3102,5.68676407729132e+17,1.0,Customer Service Issue,1.0,United,urno12,0.0,unit still await repli ur custom servic 18 day respons lousi unitedairlin,"[28.6138954, 77.2090057]",2015-02-19 23:39:55 -0800,New Delhi,New Delhi,0
4095,5.67824271234593e+17,0.6673,Late Flight,0.3345,United,giltweetsstuff,0.0,unit nyc flight delay miss connect sacramento chicago,"[37.7790262, -122.419906]",2015-02-17 15:13:50 -0800,"San Francisco, California",Pacific Time (US & Canada),0
11546,5.68027698452427e+17,0.6688,,0.0,US Airways,FlashGilbert,0.0,usairway total understand weather frustrat thank,"[46.3144754, 11.0480288]",2015-02-18 04:42:11 -0800,,,2
4456,5.70245656972894e+17,0.6396,,0.0,Southwest,skiiim21,0.0,southwestair resourc check delayscancel flightlat love field fli tomorrow stress weather,"[30.2711286, -97.7436995]",2015-02-24 07:35:33 -0800,"Austin, Texas",Central Time (US & Canada),1
983,5.69976131748823e+17,1.0,Late Flight,0.6625,United,pjmartin44,0.0,unit app show arriv aircraft earli depart flight delay due late flight arriv aircraft unfriendli,"[40.7587979, -73.9623427]",2015-02-23 13:44:34 -0800,New York,Eastern Time (US & Canada),0
8883,5.67773176031146e+17,1.0,Can't Tell,0.7184,Delta,travelingranger,0.0,jetblu ill give u chanc dont think ill fall backtodelta,"[33.7489924, -84.3902644]",2015-02-17 11:50:48 -0800,Atlanta,,0
10186,5.69499262855332e+17,1.0,,0.6307488939105613,US Airways,BritalmegChris,0.0,usairway one question book one way ticket award travelpoint,"[46.3144754, 11.0480288]",2015-02-22 06:09:39 -0800,,,1
3249,5.68572666178884e+17,0.6856,Late Flight,0.3593,United,cptrice,0.0,unit one hour departur time still updat,"[39.99869322, -82.88004055]",2015-02-19 16:47:41 -0800,"Chicago, Illinois",,0
1619,5.69642078990258e+17,0.6703,Can't Tell,0.3626,United,kaf_silva,0.0,unit subtleti gate chang kid,"[41.8755616, -87.6244212]",2015-02-22 15:37:09 -0800,Chicago,,0
4382,5.70279442750292e+17,1.0,,0.6307488939105613,Southwest,sundialtours,0.0,southwestair airport snow remov method 22 keep good work folk cessna becom 747,"[32.5317397, -117.0195295]",2015-02-24 09:49:49 -0800,Tijuana,Tijuana,2
7197,5.69893737385472e+17,0.6683,,0.6307488939105613,Delta,JETSETWorldTrvl,0.0,jetblu expand nantucket aviat,"[33.7489924, -84.3902644]",2015-02-23 08:17:09 -0800,"Atlanta, Georgia",,1
10040,5.69559311095095e+17,0.6461,Customer Service Issue,0.3435,US Airways,ClaudOakeshott,0.0,usairway link doesnt work mobil,"[46.3144754, 11.0480288]",2015-02-22 10:08:16 -0800,,,0
10524,5.69226857272517e+17,0.6333,,0.0,US Airways,MattClement,0.0,usairway cant wait trip thank get,"[40.7587979, -73.9623427]",2015-02-21 12:07:13 -0800,"New York City, New York",Eastern Time (US & Canada),2
2192,5.69321739093615e+17,1.0,Cancelled Flight,1.0,United,leahgenise,0.0,unit pay hotel im broke student help,"[-0.2201641, -78.5123274]",2015-02-21 18:24:14 -0800,Quito,Quito,0
6413,5.67874892634305e+17,1.0,,0.6307488939105613,Southwest,gmckevitt112,0.0,southwestair good go make boston time im actual wifi right,"[32.7762719, -96.7968559]",2015-02-17 18:34:59 -0800,"Dallas, Texas",,2
1440,5.69716774431666e+17,1.0,Late Flight,1.0,United,JasonArbaugh,0.0,unit ua1731 denver austin still ground,"[41.8755616, -87.6244212]",2015-02-22 20:33:58 -0800,Chicago,,0
1309,5.69839419211035e+17,0.6565,Customer Service Issue,0.6565,United,dealswelike,0.0227272727272727,unit almost 2 week still word dot updat london fare us citi updat end,"[30.2711286, -97.7436995]",2015-02-23 04:41:19 -0800,"Austin, Texas",Central Time (US & Canada),0
11845,5.6772924131249e+17,0.6939,,0.6307488939105613,US Airways,imayfan,0.0,usairway thank,"[40.7587979, -73.9623427]",2015-02-17 08:56:13 -0800,New York,Eastern Time (US & Canada),2
1742,5.69608624814699e+17,1.0,Bad Flight,0.6735,United,no_patients,0.0,unit agent use bathroom board toilet onboard full oh expect strongli word email funit,"[41.8755616, -87.6244212]",2015-02-22 13:24:13 -0800,Chicago,,0
7507,5.69558114447561e+17,1.0,Late Flight,1.0,Delta,Worldtravelure,0.0,jetblu flight 1562 4 12 hour weather delay 45 minut delay get bag tire passeng,"[40.64646912, -73.79133606]",2015-02-22 10:03:31 -0800,"New York City, New York",Eastern Time (US & Canada),0
2115,5.69363221791928e+17,0.68,,0.0,United,jackiehoglund,0.0,unit follow need follow dm,"[-0.2201641, -78.5123274]",2015-02-21 21:09:04 -0800,Quito,Quito,1
519,5.70298918971576e+17,1.0,Customer Service Issue,0.66,United,CheerTymeDad,0.0227272727272727,unit cheertymedad buy tix 3 day flight cant transfer tix flaw secur logic flaw custom servic,"[41.8755616, -87.6244212]",2015-02-24 11:07:12 -0800,Chicago,,0
1317,5.69835312106619e+17,0.6861,,0.0,United,crsmoore,0.0,unit definit send dm,"[40.7587979, -73.9623427]",2015-02-23 04:25:00 -0800,"New York City, New York",Eastern Time (US & Canada),1
11200,5.68440004281823e+17,1.0,Bad Flight,0.6517,US Airways,riascott39,0.0,usairway flight phf clt termin cant get plane yet need get iah flight,"[40.7587979, -73.9623427]",2015-02-19 08:00:32 -0800,New York,Eastern Time (US & Canada),0
107,5.69884407852438e+17,1.0,Flight Booking Problems,0.6366,Virgin America,BeLeather,0.0,virginamerica site trip im tri check im get plain text version reluct enter card info,"[37.7790262, -122.419906]",2015-02-23 07:40:05 -0800,San Francisco,Pacific Time (US & Canada),0
1350,5.69785570320196e+17,0.6363,Flight Booking Problems,0.3417,United,Rapetti,0.0,unit tri chang flight onlin got error help via dm,"[37.7790262, -122.419906]",2015-02-23 01:07:20 -0800,"San Francisco, California",Pacific Time (US & Canada),0
5326,5.69192081618371e+17,0.6495,,0.6307488939105613,Southwest,MRCSDPatrick,0.0,southwestair incred view smooth flight way even tho turbul pilot rock,"[32.7762719, -96.7968559]",2015-02-21 09:49:01 -0800,"Dallas, Texas",,2
462,5.67829051559186e+17,0.3542,,0.0,Virgin America,JAYXXX1,0.0,virginamerica ye fyi bff,"[37.5780965, -122.3473099]",2015-02-17 15:32:50 -0800,Burlingame,,1
3485,5.68390014238917e+17,1.0,,0.6307488939105613,United,stylistadvocate,0.0,unit fee,"[40.7587979, -73.9623427]",2015-02-19 04:41:54 -0800,"New York City, New York",Eastern Time (US & Canada),1
10332,5.69366383458275e+17,1.0,Late Flight,1.0,US Airways,ColfaxCapital,0.0,usairway get new plane got plane 750 1020 still tarmac ru go compens,"[-0.2201641, -78.5123274]",2015-02-21 21:21:38 -0800,Quito,Quito,0
906,5.70021376024814e+17,0.6788,,0.0,United,goodenufmother,0.0,unit what deal u provid voucher overnight cozi floor ohar gross helpmepleas anyonether,"[40.7587979, -73.9623427]",2015-02-23 16:44:21 -0800,"New York City, New York",Eastern Time (US & Canada),1
1330,5.69821947049218e+17,1.0,Cancelled Flight,1.0,United,sarahali,0.0,unit cancel flightl flight caus crew need sleepbut total okay wake 3am let know cancel flightl,"[41.8755616, -87.6244212]",2015-02-23 03:31:53 -0800,Chicago,,0
2325,5.69259056956727e+17,1.0,Late Flight,0.3627,United,BVSCAPE,0.0,unit nightmar continu,"[40.7587979, -73.9623427]",2015-02-21 14:15:10 -0800,New York,Eastern Time (US & Canada),0
7612,5.69506408145785e+17,1.0,Flight Attendant Complaints,0.6832,Delta,davisesq212,0.0,jetblu crew gate,"[40.7587979, -73.9623427]",2015-02-22 06:38:03 -0800,"New York City, New York",Eastern Time (US & Canada),0
9345,5.69972447329575e+17,1.0,,0.6307488939105613,US Airways,smaguire2,0.0,usairway im shut data flight want respons time land 2 hour,"[45.1960403, -63.1653789]",2015-02-23 13:29:55 -0800,"Nova Scotia, Canada",Atlantic Time (Canada),1
9430,5.69940462678749e+17,0.7128,Late Flight,0.7128,US Airways,EmmaJLogue,0.0,usairway what deal flight 5268 dca phl board time left gate min late flight sat tarmac,"[40.7587979, -73.9623427]",2015-02-23 11:22:49 -0800,New York,Eastern Time (US & Canada),0
11524,5.6805324242647e+17,1.0,Customer Service Issue,0.6275,US Airways,_MeAndMariah,0.0,usairway got worst servic ive ever seen airlin 3 cancel flightl flight rude employe current flight delay,"[40.7587979, -73.9623427]",2015-02-18 06:23:41 -0800,"New York City, New York",Eastern Time (US & Canada),0
7251,5.69746271336063e+17,0.6566,,0.0,Delta,schmanki,0.0,jetblu wall separ row 1 safetyconcern,"[33.7489924, -84.3902644]",2015-02-22 22:31:11 -0800,Atlanta,,1
10349,5.69357810867139e+17,1.0,Late Flight,0.6718,US Airways,ColfaxCapital,0.0,usairway delay due faulti engin light great work guy come 2 hr sit plane worstairlineinamerica,"[-0.2201641, -78.5123274]",2015-02-21 20:47:34 -0800,Quito,Quito,0
9113,5.7021394634856e+17,1.0,Flight Attendant Complaints,0.6547,US Airways,cmtodd,0.0,usairway need retrain us 3837 lead flight attend gate agent arriv mke 223 horribl attitud toward help custom,"[40.7587979, -73.9623427]",2015-02-24 05:29:33 -0800,"New York City, New York",Eastern Time (US & Canada),0
2917,5.68832151119991e+17,1.0,Customer Service Issue,0.3555,United,paul_chard63,0.0227272727272727,unit websit complet joke use safari,"[28.34834331, -81.48581918]",2015-02-20 09:58:47 -0800,"New York City, New York",Eastern Time (US & Canada),0
11894,5.70305365159633e+17,0.3474,,0.0,American,penyu1818,0.0,americanair dm locat code thank,"[46.3144754, 11.0480288]",2015-02-24 11:32:49 -0800,,,1
4502,5.70197979820225e+17,1.0,Customer Service Issue,0.6782,Southwest,kaugie01,0.0,southwestair multipl attempt final abl submit late flight last night,"[39.7392364, -104.984862]",2015-02-24 04:26:06 -0800,"Denver, Colorado",Mountain Time (US & Canada),0
885,5.70037336886546e+17,1.0,,0.6307488939105613,United,whitterbug,0.0,ye thank much unit whitterbug see spoke reserv team theyv reinstat flight thank ey,"[30.2711286, -97.7436995]",2015-02-23 17:47:46 -0800,"Austin, Texas",Central Time (US & Canada),2
8489,5.68209287517835e+17,0.6661,,0.6307488939105613,Delta,NickTypesWords,0.0909090909090909,realli nice though snack fridgethat get take stuff like dorm common room geniu jetblu,"[33.7489924, -84.3902644]",2015-02-18 16:43:45 -0800,"Atlanta, Georgia",,2
7468,5.69580460843651e+17,0.709,,0.6307488939105613,Delta,BFarraye,0.0,jetblu email twitter handl follow gmail,"[-0.2201641, -78.5123274]",2015-02-22 11:32:18 -0800,Quito,Quito,2
1889,5.6953231071608e+17,1.0,Late Flight,1.0,United,ajbohman,0.0,unit guy horribl first get stuck snow hr ewr sit cmh say could 30min gate,"[41.8755616, -87.6244212]",2015-02-22 08:20:58 -0800,"Chicago, Illinois",,0
4647,5.69961977231106e+17,1.0,,0.6307488939105613,Southwest,oxanniekateox,0.0,southwestair continu prove best airlin,"[39.7392364, -104.984862]",2015-02-23 12:48:19 -0800,"Denver, Colorado",Mountain Time (US & Canada),1
4217,5.67769798831256e+17,1.0,Lost Luggage,1.0,United,raedenez,0.0,unit bag still houston sinc friday still reimburs baggag fee,"[41.8755616, -87.6244212]",2015-02-17 11:37:23 -0800,"Chicago, Illinois",,0
10141,5.69524497377862e+17,1.0,,0.6307488939105613,US Airways,LividFiction,0.0,usairway reaccommod number lisa liza raleigh help,"[40.7587979, -73.9623427]",2015-02-22 07:49:56 -0800,"New York City, New York",Eastern Time (US & Canada),2
11892,5.70306260010177e+17,1.0,Flight Booking Problems,0.3488,American,HollyKinnamon,0.0,americanair 1hr 46 min cost flight chang 788 188 2hr ago bf drop call cancel flight flight ask 4 refund,"[-0.2201641, -78.5123274]",2015-02-24 11:36:22 -0800,Quito,Quito,0
9615,5.69821862873727e+17,0.6679,Bad Flight,0.6679,US Airways,Peakway3,0.0,usairway raleigh chicago firstclass upgrad must fli aa screw usair elit bail airlin,"[46.3144754, 11.0480288]",2015-02-23 03:31:33 -0800,,,0
5990,5.68442711910576e+17,1.0,,0.6307488939105613,Southwest,MsKrysia,0.0,southwestair fortunemagazin friendliest employe,"[45.1960403, -63.1653789]",2015-02-19 08:11:18 -0800,"Nova Scotia, Canada",Atlantic Time (Canada),2
5246,5.69234280632754e+17,0.6429,,0.6307488939105613,Southwest,DrMikeDevlin,0.0,southwestair thank left ipad plane fill lost found form yall found ship back thank flysw,"[30.2711286, -97.7436995]",2015-02-21 12:36:43 -0800,"Austin, Texas",Central Time (US & Canada),2
4253,5.67748863449395e+17,0.6792,,0.6307488939105613,United,RWMann,0.0,unit wifi onboard 737800 far superior price perform userperceiv bandwidth late flightnci recent gogo experi,"[40.7587979, -73.9623427]",2015-02-17 10:14:11 -0800,"New York City, New York",Eastern Time (US & Canada),2
4419,5.70264474784895e+17,1.0,Cancelled Flight,0.6406,Southwest,joelwg,0.0,southwestair swa help hotel industri alway book flight day need somewher swa consist cancel flightsdelay,"[37.7790262, -122.419906]",2015-02-24 08:50:20 -0800,San Francisco,Pacific Time (US & Canada),0
10980,5.68641157724549e+17,1.0,Late Flight,0.3535,US Airways,lj_verde,0.0,usairway told offload captain hour terribl experi,"[40.7587979, -73.9623427]",2015-02-19 21:19:51 -0800,"New York City, New York",Eastern Time (US & Canada),0
574,5.70271791400112e+17,1.0,Can't Tell,1.0,United,fuchsialipstick,0.0,unit fli,"[-0.2201641, -78.5123274]",2015-02-24 09:19:24 -0800,Quito,Quito,0
11052,5.68564342150599e+17,1.0,Late Flight,1.0,US Airways,teitelbaum_jami,0.0,usairway horribl commun delay flight lga got 2 email second w differ delay time horribl,"[46.3144754, 11.0480288]",2015-02-19 16:14:37 -0800,,,0
6476,5.6782725508839e+17,0.6724,Cancelled Flight,0.6724,Southwest,poisonpill76,0.0,southwestair im concern cancel flight flight bna tomorrow,"[30.2711286, -97.7436995]",2015-02-17 15:25:41 -0800,Austin,Central Time (US & Canada),0
10116,5.69532394455359e+17,1.0,Customer Service Issue,1.0,US Airways,storylaura,0.0,usairway worst custom servic ever rebook tue seat avail mon wtf contact,"[40.7587979, -73.9623427]",2015-02-22 08:21:18 -0800,"New York City, New York",Eastern Time (US & Canada),0
10467,5.69273247252009e+17,1.0,Cancelled Flight,1.0,US Airways,WAWStewart,0.0,usairway flt last nght cancel flightedmechprob flt cancel flightedsnow final flt home 1st cl empti amp wont let sit,"[40.7587979, -73.9623427]",2015-02-21 15:11:33 -0800,"New York City, New York",Eastern Time (US & Canada),0
2679,5.68958227888501e+17,1.0,Late Flight,1.0,United,2533107724Paul,0.0227272727272727,unit stuck houston cant seem get plane destin time perfect fli condit,"[41.8755616, -87.6244212]",2015-02-20 18:19:46 -0800,"Chicago, Illinois",,0
10508,5.69242046621491e+17,1.0,,0.6307488939105613,US Airways,Tom4719,0.0,usairway big thank ticket agent ute v dulleswashington outstand guest servic get rebook,"[30.2711286, -97.7436995]",2015-02-21 13:07:34 -0800,"Austin, Texas",Central Time (US & Canada),2
3012,5.68800974632051e+17,1.0,Can't Tell,0.6791,United,SLrnS,0.0,unit worst,"[41.8755616, -87.6244212]",2015-02-20 07:54:54 -0800,"Chicago, Illinois",,0
4991,5.69567144318366e+17,1.0,Cancelled Flight,0.6562,Southwest,Kehrricane,0.0,southwestair flight 52 got cancel flightl 6 hr takeoff custom servic hold 30 minut,"[30.2711286, -97.7436995]",2015-02-22 10:39:23 -0800,"Austin, Texas",Central Time (US & Canada),0
4190,5.6778898297462e+17,1.0,,0.6307488939105613,United,MelodyKho,0.0,unit hi updat,"[-0.2201641, -78.5123274]",2015-02-17 12:53:37 -0800,Quito,Quito,1
7456,5.69590527349252e+17,1.0,,0.6307488939105613,Delta,kessler,0.0,jetblu wonder possibl colleagu get earlier flight laxgtjfk tomorrow help,"[40.7587979, -73.9623427]",2015-02-22 12:12:18 -0800,"New York City, New York",Eastern Time (US & Canada),1
5730,5.68772846878462e+17,1.0,Customer Service Issue,1.0,Southwest,stilettoslife,0.0,southwestair repeat polici basic repeat fuck custom ill shop new airlin asap,"[40.7587979, -73.9623427]",2015-02-20 06:03:08 -0800,"New York City, New York",Eastern Time (US & Canada),0
1900,5.69528923769299e+17,1.0,,0.6307488939105613,United,RJordan47,0.0,unit get okc sacramento today dfw close,"[30.2711286, -97.7436995]",2015-02-22 08:07:31 -0800,"Austin, Texas",Central Time (US & Canada),1
6576,5.67773236734075e+17,1.0,,0.6307488939105613,Southwest,KentScheidegger,0.0,southwestair way add known travel number exist reserv onlin,"[32.7762719, -96.7968559]",2015-02-17 11:51:03 -0800,Dallas,,1
6455,5.67840923008238e+17,1.0,,0.6307488939105613,Southwest,DontenPhoto,0.0,southwestair flight 3111 n614sw depart mco enrout indianapoli intern airport,"[40.7587979, -73.9623427]",2015-02-17 16:20:00 -0800,"New York City, New York",Eastern Time (US & Canada),1
9412,5.69945501166133e+17,0.7015,,0.0,US Airways,thomashoward88,0.0,usairway us 728 wait gate open back go good mayb get,"[46.3144754, 11.0480288]",2015-02-23 11:42:51 -0800,,,1
11428,5.68123010638483e+17,1.0,Customer Service Issue,1.0,US Airways,Twinscream1,0.0,usairway call cant wait see anyth happen servic realli sucksusairwayssuck,"[46.3144754, 11.0480288]",2015-02-18 11:00:55 -0800,,,0
10817,5.68852319762313e+17,1.0,Can't Tell,0.3776,US Airways,TekesKochteeyni,0.0,usairway know like gate 35x nationalairpor nothini like nothin bout yo ghettofab gate usairway,"[46.3144754, 11.0480288]",2015-02-20 11:18:56 -0800,,,0
8221,5.68591345801159e+17,1.0,Customer Service Issue,1.0,Delta,peter_w_ryan,0.0,jetblu lopezlaymari patron respons legitim issu,"[40.7587979, -73.9623427]",2015-02-19 18:01:55 -0800,"New York City, New York",Eastern Time (US & Canada),0
11882,5.70307948171424e+17,0.6846,Flight Booking Problems,0.6846,American,SweeLoTmac,0.0,americanair would pay 200 reactiv point use certain flight arent even worth 200,"[-0.2201641, -78.5123274]",2015-02-24 11:43:05 -0800,Quito,Quito,0
1806,5.69577959440257e+17,0.6559,,0.0,United,tmccartney,0.0,unit name correct origin confirm spell wrong checkin remind first name mi run togeth caus concern,"[30.2711286, -97.7436995]",2015-02-22 11:22:22 -0800,Austin,Central Time (US & Canada),1
5459,5.68976030947418e+17,0.6598,Bad Flight,0.3402,Southwest,Julia_Pabst,0.0,southwestair cool plane said left termin diff citi cold betch fli friendli sky,"[37.7790262, -122.419906]",2015-02-20 19:30:31 -0800,"San Francisco, California",Pacific Time (US & Canada),0
10450,5.69289836995191e+17,0.7065,,0.6307488939105613,US Airways,awitsportsfreak,0.0,usairway shoutout 2 kristiesp gate4 pvd today she rockstar tremend help tough situat promotethatgirl,"[41.72221977, -71.44574004]",2015-02-21 16:17:28 -0800,"San Francisco, California",Pacific Time (US & Canada),2
11391,5.68150866890523e+17,1.0,Lost Luggage,1.0,US Airways,CJLarcheveque,0.0,usairway strike againlost bag two theworst,"[46.3144754, 11.0480288]",2015-02-18 12:51:37 -0800,,,0
3651,5.68206092599218e+17,0.6923,,0.0,United,jamieduchess,0.0,unit ye want complain cowork neither custom servic point airsid,"[52.3730796, 4.8924534]",2015-02-18 16:31:03 -0800,Amsterdam,Amsterdam,1
5770,5.68621122368852e+17,1.0,,0.6307488939105613,Southwest,sick_beat_swift,0.0,southwestair would anyth ticket vega anyth love imagin dragon much,"[32.7762719, -96.7968559]",2015-02-19 20:00:14 -0800,Dallas,,2
6674,5.67737617031381e+17,0.6838,,0.0,Southwest,kforbriger,0.0,southwestair good flight eventu took land safe oh got free cup wine thx,"[40.7587979, -73.9623427]",2015-02-17 09:29:30 -0800,"New York City, New York",Eastern Time (US & Canada),2
3912,5.67987284613546e+17,1.0,Can't Tell,0.3516,United,iamtedking,0.0,unit go airlin loung w star allianc club card bcn told star allianc isnt accept,"[40.7587979, -73.9623427]",2015-02-18 02:01:36 -0800,New York,Eastern Time (US & Canada),0
10757,5.68903208015434e+17,1.0,Flight Booking Problems,1.0,US Airways,LPNtoMD,0.0,usairway might went confirm pleas wait form,"[46.3144754, 11.0480288]",2015-02-20 14:41:09 -0800,,,0
10267,5.69421367243878e+17,1.0,Flight Booking Problems,1.0,US Airways,himmelb1,0.0,usairway first avail flight tuesday flight today book flt 755 avail buy onlin,"[46.3144754, 11.0480288]",2015-02-22 01:00:07 -0800,,,0
11965,5.70281731510571e+17,1.0,Customer Service Issue,1.0,American,robkoenigld,0.0,americanair continu get put hold pain inexperienc peopl call platinum desk,"[40.7587979, -73.9623427]",2015-02-24 09:58:54 -0800,"New York City, New York",Eastern Time (US & Canada),0
11180,5.68454051144339e+17,1.0,Bad Flight,1.0,US Airways,theheathmcnasty,0.0,usairway could chang name southwestair dothatd awesom also plane smell like onion ring,"[40.7587979, -73.9623427]",2015-02-19 08:56:21 -0800,"New York City, New York",Eastern Time (US & Canada),0
6356,5.68014567089029e+17,0.6613,,0.6307488939105613,Southwest,CaptPat48,0.0,southwestair thank remind upcom trip florida realli didnt need,"[45.1960403, -63.1653789]",2015-02-18 03:50:00 -0800,"Nova Scotia, Canada",Atlantic Time (Canada),1
11371,5.681639073256e+17,0.6643,,0.6307488939105613,US Airways,Hayleyville,0.0,usairway look forward friend famili time arizona,"[-0.2201641, -78.5123274]",2015-02-18 13:43:26 -0800,Quito,Quito,1
3204,5.68597262378656e+17,1.0,Late Flight,0.6845,United,J_Okayy,0.0,unit wait plane long miss connect flight left earli that last flight tonight help,"[40.7587979, -73.9623427]",2015-02-19 18:25:26 -0800,New York,Eastern Time (US & Canada),0
1281,5.69854540494868e+17,1.0,Bad Flight,1.0,United,e_russell,0.0,unit wifi 737800 aircraft 3511 didnt work entir orddca flight morn,"[40.7587979, -73.9623427]",2015-02-23 05:41:24 -0800,"New York City, New York",Eastern Time (US & Canada),0
11811,5.67744963870753e+17,1.0,Customer Service Issue,1.0,US Airways,ALHphoto,0.0,usairway issu peopl r nice storm email wrong phone number auto rebook flight non connect citi,"[45.1960403, -63.1653789]",2015-02-17 09:58:42 -0800,"Nova Scotia, Canada",Atlantic Time (Canada),0
4550,5.70034833633767e+17,1.0,,0.6307488939105613,Southwest,Btrap897,0.0,southwestair thank great custom servic today,"[40.7587979, -73.9623427]",2015-02-23 17:37:49 -0800,New York,Eastern Time (US & Canada),2
7509,5.69557216480666e+17,1.0,Late Flight,1.0,Delta,thedaniburden,0.0,jetblu fli buf 2 bo miss captain realli delay til 200 happi,"[-0.2201641, -78.5123274]",2015-02-22 09:59:56 -0800,Quito,Quito,0
6884,5.70063322449617e+17,0.6196,Can't Tell,0.3152,Delta,DarthVada_R2D2,0.0,jetblu hope help someon futur would differ procedur discov theft sooner,"[45.1960403, -63.1653789]",2015-02-23 19:31:01 -0800,"Nova Scotia, Canada",Atlantic Time (Canada),0
2722,5.6893308347222e+17,1.0,,0.6307488939105613,United,ferriertv,0.0,unit thank,"[39.7392364, -104.984862]",2015-02-20 16:39:52 -0800,"Denver, Colorado",Mountain Time (US & Canada),2
3278,5.68558478039626e+17,1.0,Lost Luggage,0.6706,United,smorg73,0.0227272727272727,unit think hire baggag attend ewr wait bag 1 hr unit overchargedampunderserv,"[41.8755616, -87.6244212]",2015-02-19 15:51:19 -0800,Chicago,,0
4147,5.6780500105089e+17,1.0,Customer Service Issue,1.0,United,bernardfparsons,0.0,unit jt issu miss connect earli gate close zero concern custom servic,"[40.7587979, -73.9623427]",2015-02-17 13:57:16 -0800,"New York City, New York",Eastern Time (US & Canada),0
4902,5.69667019693359e+17,1.0,,0.6307488939105613,Southwest,lauravelasquez,0.0681818181818181,southwestair one obtain companion pass,"[40.7587979, -73.9623427]",2015-02-22 17:16:16 -0800,"New York City, New York",Eastern Time (US & Canada),1
5478,5.68956596862067e+17,0.6739,,0.0,Southwest,ThomRegan,0.0,southwestair think flight suppos go houston well case someon could check,"[40.7587979, -73.9623427]",2015-02-20 18:13:18 -0800,"New York City, New York",Eastern Time (US & Canada),1
8824,5.67814769077436e+17,0.6591,,0.6307488939105613,Delta,JetBlueNews,0.0,jetblu ceo battl appeas passeng wall street,"[-33.8698439, 151.2082848]",2015-02-17 14:36:05 -0800,Sydney,Sydney,2
7958,5.68929608566837e+17,1.0,,0.6307488939105613,Delta,greggweiss,0.0,jetblu love guy sooooooo much ridicul appreci servic,"[40.7587979, -73.9623427]",2015-02-20 16:26:03 -0800,"New York City, New York",Eastern Time (US & Canada),2
2427,5.69213441694568e+17,0.365,,0.0,United,jsmithers,0.0,unit take compliment mistaken sever time member staff flight time remov scarf,"[40.7587979, -73.9623427]",2015-02-21 11:13:54 -0800,"New York City, New York",Eastern Time (US & Canada),1
9432,5.69939301301154e+17,0.6563,Customer Service Issue,0.3437,US Airways,putajerseyon,0.0,usairway realli need help asap pleas make quick thx,"[40.7587979, -73.9623427]",2015-02-23 11:18:13 -0800,New York,Eastern Time (US & Canada),0
9292,5.70001064424026e+17,0.6806,Lost Luggage,0.6806,US Airways,MarshallSchwart,0.0,usairway ye thank took forev,"[46.3144754, 11.0480288]",2015-02-23 15:23:38 -0800,,,0
10700,5.68964227366388e+17,1.0,,0.6307488939105613,US Airways,GREATNESSEOA,0.0,usairway thank supervisor jeanin cowork excel custom servic provid,"[46.3144754, 11.0480288]",2015-02-20 18:43:37 -0800,,,2
4070,5.67838896731615e+17,0.6327,,0.0,United,christruncer,0.0,unit leav work would possibl would love replac,"[40.7587979, -73.9623427]",2015-02-17 16:11:57 -0800,"New York City, New York",Eastern Time (US & Canada),1
11794,5.67756326718431e+17,0.69,Flight Attendant Complaints,0.36,US Airways,Jack_Kairys,0.0,usairway whole team abl put carri on plane,"[46.3144754, 11.0480288]",2015-02-17 10:43:51 -0800,,,0
10205,5.69491240481382e+17,1.0,Customer Service Issue,1.0,US Airways,Dcobbkillingit,0.0227272727272727,usairway instead tweet custom apolog dont pick phone,"[40.7587979, -73.9623427]",2015-02-22 05:37:47 -0800,"New York City, New York",Eastern Time (US & Canada),0
5110,5.69337520573391e+17,1.0,Customer Service Issue,0.6593,Southwest,mullane_michael,0.0,southwestair hold airlin 45 min count servic terribl,"[32.7762719, -96.7968559]",2015-02-21 19:26:57 -0800,Dallas,,0
136,5.69625739231949e+17,1.0,,0.6307488939105613,Virgin America,lisaptv,0.0227272727272727,virginamerica rock make watch oscar flight redcarpet oscar oscars2015,"[39.7392364, -104.984862]",2015-02-22 14:32:14 -0800,Denver,Mountain Time (US & Canada),2
4832,5.69690786180133e+17,0.3469,,0.0,Southwest,mchlsprr77,0.0,southwestair free tv watch daytona 500 boss,"[32.7762719, -96.7968559]",2015-02-22 18:50:42 -0800,"Dallas, Texas",,1
