,tweet_id,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,__target__
5918,5.6848941326261e+17,1.0,nan,0.6307488939105613,Southwest,TTpKP12,0.0,southwestair flight nasbwi ton march 23,"[30.2711286, -97.7436995]",2015-02-19 11:16:52 -0800,Austin,Central Time (US & Canada),1
5919,5.68486399663575e+17,0.6504,nan,0.0,Southwest,ravulapati,0.0,southwestair travel see bz class get away sld anytim avail know mani anytim avail,"[19.593801499999998, -155.42837009716908]",2015-02-19 11:04:54 -0800,Hawaii,Hawaii,1
5920,5.68484677868265e+17,0.3674,nan,0.0,Southwest,TkerVker,0.0,southwestair thank get look like bwisjd servic stop aug 7 case cant find one date flight,"[32.7762719, -96.7968559]",2015-02-19 10:58:03 -0800,Dallas,nan,1
5921,5.68484335747269e+17,1.0,nan,0.6307488939105613,Southwest,alexster4324,0.0,southwestair get luv fallow,"[32.7762719, -96.7968559]",2015-02-19 10:56:42 -0800,Dallas,nan,1
5922,5.68483773467263e+17,0.664,nan,0.0,Southwest,boscott73,0.0,southwestair thank attent ive fli southwest 3 year havent issu past,"[39.7392364, -104.984862]",2015-02-19 10:54:28 -0800,"Denver, Colorado",Mountain Time (US & Canada),2
5923,5.68483386580439e+17,0.6584,nan,0.6307488939105613,Southwest,geekstiel,0.0,southwestair pair ticket imaginedragon show atlanta id love go destinationdragon,"[45.1960403, -63.1653789]",2015-02-19 10:52:55 -0800,"Nova Scotia, Canada",Atlantic Time (Canada),1
5924,5.68482840750531e+17,1.0,Flight Attendant Complaints,0.6525,Southwest,pjarnold,0.0,southwestair suggest shade window kciairport travel wont watch ur luggag handler throw bag around,"[39.29372784, -94.71998281]",2015-02-19 10:50:45 -0800,Austin,Central Time (US & Canada),0
5925,5.68482803266032e+17,0.6429,nan,0.0,Southwest,geekstiel,0.0,southwestair pleas help get ticket imaginedragon club show atlanta destinationdragon,"[45.1960403, -63.1653789]",2015-02-19 10:50:36 -0800,"Nova Scotia, Canada",Atlantic Time (Canada),1
5926,5.6848225216802e+17,1.0,nan,0.6307488939105613,Southwest,geekstiel,0.0,southwestair perhap pair atlanta show prettypleas,"[45.1960403, -63.1653789]",2015-02-19 10:48:25 -0800,"Nova Scotia, Canada",Atlantic Time (Canada),1
5927,5.68481017876623e+17,1.0,Customer Service Issue,0.6092,Southwest,dahriowonder,0.022727272727272728,southwestair alist program complet joke compani valu loyal customerstim look anoth goto airlin,"[32.7762719, -96.7968559]",2015-02-19 10:43:31 -0800,"Dallas, Texas",nan,0
5928,5.68480653819453e+17,1.0,Flight Booking Problems,0.6667,Southwest,jennihnp,0.0,southwestair what price cach book flight refresh page amp price jump 73 159 ridicul,"[32.7762719, -96.7968559]",2015-02-19 10:42:04 -0800,"Dallas, Texas",nan,0
5929,5.68479399273759e+17,1.0,nan,0.6307488939105613,Southwest,bryceadvice,0.0,southwestair imaginedragon destinationdragon tix spare wan na go see show friday la friend hayleymad,"[30.2711286, -97.7436995]",2015-02-19 10:37:05 -0800,"Austin, Texas",Central Time (US & Canada),1
5930,5.68478881063277e+17,1.0,Customer Service Issue,1.0,Southwest,LVGully,0.0,southwestair alist pref credit card holder call exclus hung hold 14 min give,"[37.7790262, -122.419906]",2015-02-19 10:35:01 -0800,"San Francisco, California",Pacific Time (US & Canada),0
5931,5.68478666868589e+17,1.0,nan,0.6307488939105613,Southwest,bryceadvice,0.0,southwestair destinationdragon imaginedragon im huge fan would love tix show,"[30.2711286, -97.7436995]",2015-02-19 10:34:10 -0800,"Austin, Texas",Central Time (US & Canada),2
5932,5.68478536715121e+17,1.0,nan,0.6307488939105613,Southwest,vincentpowell,0.0,southwestair follow bad,"[30.2711286, -97.7436995]",2015-02-19 10:33:39 -0800,"Austin, Texas",Central Time (US & Canada),1
5933,5.6847820419072e+17,1.0,Customer Service Issue,0.6519,Southwest,TkerVker,0.0,southwestair bwisjd servic season wasnt part extens call intl desk didnt know want fli sept sat,"[32.7762719, -96.7968559]",2015-02-19 10:32:20 -0800,Dallas,nan,0
5934,5.68476518852248e+17,1.0,nan,0.6307488939105613,Southwest,MinderJoan,0.0,southwestair scott best thank yo bottom heartdestinationdragon friend la hayleymad see u friday,"[40.7587979, -73.9623427]",2015-02-19 10:25:38 -0800,New York,Eastern Time (US & Canada),2
5935,5.68474442210284e+17,0.6627,nan,0.0,Southwest,OhYouLanceyHuh,0.0,southwestair must 445pm nonstop bosbna flight stop run august 7,"[-0.2201641, -78.5123274]",2015-02-19 10:17:23 -0800,Quito,Quito,1
5936,5.68471761051722e+17,0.6452,nan,0.0,Southwest,danteusa1,0.0,southwestair 2d 3d emboss badg patch superior one current use,"[32.7762719, -96.7968559]",2015-02-19 10:06:44 -0800,Dallas,nan,1
5937,5.68470715009278e+17,0.6777,nan,0.6307488939105613,Southwest,aaronaebie,0.0,southwestair fli non stop cmhoak daydream trip bayespeci weather ohioprobz,"[40.7587979, -73.9623427]",2015-02-19 10:02:34 -0800,"New York City, New York",Eastern Time (US & Canada),2
5938,5.68470266793341e+17,1.0,Customer Service Issue,0.6665,Southwest,CeceliaNBrady,0.022727272727272728,southwestair 3 flight yesterday treat nut pretzel also origami magazin new polici oldpolicieswaybett,"[40.7587979, -73.9623427]",2015-02-19 10:00:47 -0800,New York,Eastern Time (US & Canada),0
5939,5.68469882922103e+17,1.0,Lost Luggage,1.0,Southwest,heffery,0.0,southwestair aw lost bag arent provid info day 3 noth worstairlineev,"[39.7392364, -104.984862]",2015-02-19 09:59:16 -0800,"Denver, Colorado",Mountain Time (US & Canada),0
5940,5.68469155709624e+17,1.0,Cancelled Flight,0.6383,Southwest,Kbaiocchi,0.0,southwestair flight cancel flight delay expect full compens park ticket hotel amp flight,"[40.7587979, -73.9623427]",2015-02-19 09:56:23 -0800,"New York City, New York",Eastern Time (US & Canada),0
5941,5.68468715819266e+17,1.0,nan,0.6307488939105613,Southwest,Bigtopher,0.0,southwestair yeehaw found us anoth plane thx listen vent,"[34.395342, -111.763275]",2015-02-19 09:54:38 -0800,Arizona,Arizona,2
5942,5.68468372524024e+17,1.0,Can't Tell,0.6806,Southwest,Kbaiocchi,0.0,southwestair good chanc anyon els airport ever flight book problem southwest,"[40.7587979, -73.9623427]",2015-02-19 09:53:16 -0800,"New York City, New York",Eastern Time (US & Canada),0
5943,5.6846759641421e+17,1.0,Customer Service Issue,0.6701,Southwest,Kbaiocchi,0.0,southwestair costum servic repres lie ensur plane would leav 330 schedul 455,"[40.7587979, -73.9623427]",2015-02-19 09:50:11 -0800,"New York City, New York",Eastern Time (US & Canada),0
5944,5.68467366780264e+17,1.0,Late Flight,1.0,Southwest,Kbaiocchi,0.0,southwestair mention sit airport 4 hour youv ruin trip happi want compens,"[40.7587979, -73.9623427]",2015-02-19 09:49:16 -0800,"New York City, New York",Eastern Time (US & Canada),0
5945,5.68467150475813e+17,1.0,Late Flight,1.0,Southwest,Kbaiocchi,0.0,southwestair need get act togeth new morn 830 plane malfunct yet ive delay 3 time,"[40.7587979, -73.9623427]",2015-02-19 09:48:24 -0800,"New York City, New York",Eastern Time (US & Canada),0
5946,5.68467055747314e+17,0.6702,Can't Tell,0.3404,Southwest,MySnobbyCX,0.022727272727272728,southwestair brittanyobx11 keep famili apart w quirki archaic polici airlin accommod situat,"[32.7762719, -96.7968559]",2015-02-19 09:48:02 -0800,Dallas,nan,0
5947,5.68466642193105e+17,1.0,Lost Luggage,1.0,Southwest,streetsmartsmom,0.0,southwestair report file would like support activ search feel pretti passiv info comput preciou,"[40.7587979, -73.9623427]",2015-02-19 09:46:23 -0800,"New York City, New York",Eastern Time (US & Canada),0
5948,5.68466550337876e+17,1.0,Late Flight,0.6833,Southwest,Bigtopher,0.0,southwestair surpris surpris delay seem norm broken equip,"[39.86311565, -104.67610845]",2015-02-19 09:46:01 -0800,Arizona,Arizona,0
5949,5.68465058264699e+17,1.0,nan,0.6307488939105613,Southwest,MinderJoan,0.022727272727272728,southwestair unbeliev thank much destinationdragon,"[40.7587979, -73.9623427]",2015-02-19 09:40:06 -0800,New York,Eastern Time (US & Canada),2
5950,5.68464940367008e+17,1.0,nan,0.6307488939105613,Southwest,VictoriaJacobs,0.0,southwestair amaz cs today sw thank much reason fli southwest,"[40.7587979, -73.9623427]",2015-02-19 09:39:38 -0800,"New York City, New York",Eastern Time (US & Canada),2
5951,5.68464798926524e+17,1.0,nan,0.6307488939105613,Southwest,kavemankan94,0.0,southwestair best airlin one better onelov southwest bestairlin,"[64.4459613, -149.680909]",2015-02-19 09:39:04 -0800,Alaska,Alaska,2
5952,5.68464337146405e+17,1.0,nan,0.6307488939105613,Southwest,X713,0.0,southwestair great cabin flight crew morn 578 great smile happi staff sign happi compani thank,"[40.7587979, -73.9623427]",2015-02-19 09:37:14 -0800,"New York City, New York",Eastern Time (US & Canada),2
5953,5.68463331251634e+17,1.0,nan,0.6307488939105613,Southwest,NYtoBalt,0.0,southwestair thank alway go beyond custom servic favoriteairlin luvforsw southwestair,"[40.7587979, -73.9623427]",2015-02-19 09:33:14 -0800,New York,Eastern Time (US & Canada),2
5954,5.68463093568836e+17,0.6692,nan,0.6307488939105613,Southwest,MsPersia,0.0,southwestair ye,"[37.7790262, -122.419906]",2015-02-19 09:32:17 -0800,"San Francisco, California",Pacific Time (US & Canada),1
5955,5.68462314388656e+17,0.6915,Flight Booking Problems,0.3511,Southwest,covika,0.0,southwestair doesnt mean tsa precheck show mobil board pass ktn link account,"[37.7790262, -122.419906]",2015-02-19 09:29:11 -0800,"San Francisco, California",Pacific Time (US & Canada),0
5956,5.68460539602608e+17,1.0,nan,0.6307488939105613,Southwest,dwitb,0.0,southwestair great news portcolumbuscmh today final columbu top unserv market flight,"[32.7762719, -96.7968559]",2015-02-19 09:22:08 -0800,"Dallas, Texas",nan,2
5957,5.68460395544863e+17,0.6559,Can't Tell,0.343,Southwest,ohrebeca,0.0,southwestair flight hrl limit rout,"[30.2711286, -97.7436995]",2015-02-19 09:21:34 -0800,"Austin, Texas",Central Time (US & Canada),0
5958,5.68458879220077e+17,0.6395,nan,0.0,Southwest,TheLalaine,0.0,southwestair realli step servic,"[37.7790262, -122.419906]",2015-02-19 09:15:32 -0800,"San Francisco, California",Pacific Time (US & Canada),2
5959,5.68458185071133e+17,1.0,Bad Flight,0.6923,Southwest,Jaaaarin,0.0,southwestair inflight wifi absolut worst id will paid doubl dialup speed flight7,"[30.2711286, -97.7436995]",2015-02-19 09:12:47 -0800,"Austin, Texas",Central Time (US & Canada),0
5960,5.68457802059903e+17,1.0,nan,0.6307488939105613,Southwest,ohrebeca,0.0,southwestair flight msp hrl march im look 319323,"[30.2711286, -97.7436995]",2015-02-19 09:11:16 -0800,"Austin, Texas",Central Time (US & Canada),1
5961,5.68457761366782e+17,0.6477,Customer Service Issue,0.6477,Southwest,davedunlap,0.0,southwestair ye know also notic offer list board a60 program popular,"[37.7790262, -122.419906]",2015-02-19 09:11:06 -0800,San Francisco,Pacific Time (US & Canada),0
5962,5.68457681855341e+17,1.0,Can't Tell,0.3667,Southwest,itshosey,0.0,southwestair pay servic deliv whether fault shouldnt sort compens,"[34.395342, -111.763275]",2015-02-19 09:10:47 -0800,Arizona,Arizona,0
5963,5.68456567835619e+17,1.0,Can't Tell,1.0,Southwest,davedunlap,0.0,southwestair littl surpris earli bird got b15 den kc worst ive what,"[37.7790262, -122.419906]",2015-02-19 09:06:21 -0800,San Francisco,Pacific Time (US & Canada),0
5964,5.68454986574602e+17,1.0,nan,0.6307488939105613,Southwest,SupermanHopkins,0.0,southwestair pleas accept apolog lame childish tweet didnt deserv amp remain loyal sw custom,"[32.7762719, -96.7968559]",2015-02-19 09:00:04 -0800,Dallas,nan,2
5965,5.6845460667553e+17,1.0,nan,0.6307488939105613,Southwest,SupermanHopkins,0.0,southwestair owe apolog tweet frustrat construct critic im sw fan amp love servic,"[32.7762719, -96.7968559]",2015-02-19 08:58:34 -0800,Dallas,nan,2
5966,5.68454418141614e+17,0.6444,nan,0.6307488939105613,Southwest,geekstiel,0.0,southwestair wouldnt awesom first time fli destinationdragon,"[45.1960403, -63.1653789]",2015-02-19 08:57:49 -0800,"Nova Scotia, Canada",Atlantic Time (Canada),1
5967,5.68454304488673e+17,1.0,nan,0.6307488939105613,Southwest,kimmck64,0.0,southwestair book trip cancun baggag feesbut need flight time option,"[30.2711286, -97.7436995]",2015-02-19 08:57:22 -0800,Austin,Central Time (US & Canada),2
5968,5.68453988758233e+17,1.0,nan,0.6307488939105613,Southwest,jlittle100,0.0,southwestair thank bringbacktheluvtordu miami directflight,"[32.7762719, -96.7968559]",2015-02-19 08:56:06 -0800,Dallas,nan,2
5969,5.6845381833513e+17,1.0,nan,0.6307488939105613,Southwest,geekstiel,0.0,southwestair easili get atlanta show need ticket help,"[45.1960403, -63.1653789]",2015-02-19 08:55:26 -0800,"Nova Scotia, Canada",Atlantic Time (Canada),1
5970,5.68453351479722e+17,1.0,Late Flight,0.3535,Southwest,MySnobbyCX,0.0,southwestair got dupe w connect 1st flight sneaki u wont give seat earlier flight w avail shame,"[32.7762719, -96.7968559]",2015-02-19 08:53:35 -0800,Dallas,nan,0
5971,5.68453042816868e+17,0.66,nan,0.6307488939105613,Southwest,0504Traveller,0.0,southwestair ad direct flight columbu oakland bostonlogan via dispatchalert,"[30.2711286, -97.7436995]",2015-02-19 08:52:21 -0800,Austin,Central Time (US & Canada),1
5972,5.68452051740414e+17,1.0,nan,0.6307488939105613,Southwest,erinpeep,0.0,southwestair would great thank ill send follow,"[33.05776114, -96.78169517]",2015-02-19 08:48:25 -0800,"San Francisco, California",Pacific Time (US & Canada),2
5973,5.68451916319097e+17,1.0,nan,0.6307488939105613,Southwest,0504Traveller,0.0,southwestair board pass compat iphon passbook,"[30.2711286, -97.7436995]",2015-02-19 08:47:52 -0800,Austin,Central Time (US & Canada),1
5974,5.68451244009742e+17,1.0,Customer Service Issue,0.36,Southwest,MySnobbyCX,0.022727272727272728,southwestair real sincer apolog make day glad know fli mail import never fli sw badservic,"[32.7762719, -96.7968559]",2015-02-19 08:45:12 -0800,Dallas,nan,0
5975,5.68450643175866e+17,0.7021,Customer Service Issue,0.7021,Southwest,TMP8622,0.0,southwestair alreadi follow cant dm u need follow back,"[34.395342, -111.763275]",2015-02-19 08:42:49 -0800,Arizona,Arizona,0
5976,5.68448902011224e+17,1.0,nan,0.6307488939105613,Southwest,katxc,0.0,southwestair dm wont go 261633561838 pleas let know need anyth els,"[30.2711286, -97.7436995]",2015-02-19 08:35:54 -0800,"Austin, Texas",Central Time (US & Canada),1
5977,5.68448300325605e+17,1.0,nan,0.6307488939105613,Southwest,KTmBoyle,0.0,southwestair someon rebook pleas direct messag,"[40.7587979, -73.9623427]",2015-02-19 08:33:30 -0800,"New York City, New York",Eastern Time (US & Canada),1
5978,5.68448282239713e+17,1.0,Customer Service Issue,0.67,Southwest,MySnobbyCX,0.022727272727272728,southwestair rude custom svc wont accommod earlier flight wo 400 charg us mail take prioriti custom badservic,"[32.7762719, -96.7968559]",2015-02-19 08:33:26 -0800,Dallas,nan,0
5979,5.68448265441554e+17,1.0,Flight Attendant Complaints,0.6559,Southwest,erin_gilley,0.0,southwestair rude gate agent wholli unaccept us amp passeng think last time sw,"[32.7762719, -96.7968559]",2015-02-19 08:33:22 -0800,Dallas,nan,0
5980,5.68448242804871e+17,1.0,Cancelled Flight,0.337,Southwest,KTmBoyle,0.0,southwestair troubl reflight book problem cancel flight flight one pick phone site isnt work,"[40.7587979, -73.9623427]",2015-02-19 08:33:16 -0800,"New York City, New York",Eastern Time (US & Canada),0
5981,5.68448077624771e+17,1.0,nan,0.6307488939105613,Southwest,pax7877,0.0,southwestair fortunemagazin love sw forev,"[19.593801499999998, -155.42837009716908]",2015-02-19 08:32:37 -0800,Hawaii,Hawaii,2
5982,5.6844793792929e+17,1.0,longlines,0.3368,Southwest,slaffere,0.0,southwestair pleas hire effici consult manag phx baggag checkin way mani open kiosk 100 ppl wait,"[30.2711286, -97.7436995]",2015-02-19 08:32:04 -0800,"Austin, Texas",Central Time (US & Canada),0
5983,5.68447131431932e+17,1.0,nan,0.6307488939105613,Southwest,NicholasJamz,0.0,southwestair question receiv yearli bonu point accumul think around sure thank,"[40.7587979, -73.9623427]",2015-02-19 08:28:52 -0800,"New York City, New York",Eastern Time (US & Canada),1
5984,5.68446993548206e+17,0.6424,nan,0.6307488939105613,Southwest,BitterEnd2013,0.0,southwestair fortunemagazin im fli one right minut,"[32.7762719, -96.7968559]",2015-02-19 08:28:19 -0800,Dallas,nan,1
5985,5.68446450700558e+17,1.0,nan,0.6307488939105613,Southwest,iammmadeux,0.0,southwestair sw rock thank repli follow rebook earlier flight,"[40.7587979, -73.9623427]",2015-02-19 08:26:09 -0800,"New York City, New York",Eastern Time (US & Canada),2
5986,5.68445415768478e+17,1.0,nan,0.6307488939105613,Southwest,Omnicom,0.0,southwestair fortunemagazin congrat,"[45.1960403, -63.1653789]",2015-02-19 08:22:02 -0800,"Nova Scotia, Canada",Atlantic Time (Canada),2
5987,5.68444321113862e+17,1.0,nan,0.6307488939105613,Southwest,jjturlington,0.0,southwestair fortunemagazin well deserv,"[32.7762719, -96.7968559]",2015-02-19 08:17:41 -0800,Dallas,nan,2
5988,5.68443742610305e+17,0.6313,nan,0.6307488939105613,Southwest,toscanoraul,0.0,southwestair pleas pleas pleas choos go see imaginedragon destinationdragon,"[37.7790262, -122.419906]",2015-02-19 08:15:24 -0800,San Francisco,Pacific Time (US & Canada),1
5989,5.68443115415036e+17,1.0,nan,0.6307488939105613,Southwest,rachael_rhanna,0.0,southwestair fortunemagazin alway tell everyon fli southwest congratul,"[32.7762719, -96.7968559]",2015-02-19 08:12:54 -0800,"Dallas, Texas",nan,2
5990,5.68442711910576e+17,1.0,nan,0.6307488939105613,Southwest,MsKrysia,0.0,southwestair fortunemagazin friendliest employe,"[45.1960403, -63.1653789]",2015-02-19 08:11:18 -0800,"Nova Scotia, Canada",Atlantic Time (Canada),2
5991,5.68441899402584e+17,0.6105,nan,0.0,Southwest,wxmario,0.0,southwestair got phish email claim southwest forward youd like investig,"[40.7587979, -73.9623427]",2015-02-19 08:08:04 -0800,"New York City, New York",Eastern Time (US & Canada),1
5992,5.68440930593698e+17,0.663,nan,0.0,Southwest,soopermarkus,0.0,southwestair unfortun lack statu that big problem compani polici forc buy cheapest ticket,"[37.7790262, -122.419906]",2015-02-19 08:04:13 -0800,"San Francisco, California",Pacific Time (US & Canada),1
5993,5.68440587411726e+17,1.0,Late Flight,0.3417,Southwest,gotschiavi,0.0,southwestair everi flight flown personallyabout two round trip per month full still hard believ fli 8 hour thru atlno,"[-0.2201641, -78.5123274]",2015-02-19 08:02:51 -0800,Quito,Quito,0
5994,5.68440527328121e+17,0.6714,nan,0.6307488939105613,Southwest,JessicaJNoble,0.0,southwestair fortunemagazin superb choic swa rave fan even take stress weatherrel flightd glitch custexp,"[32.7762719, -96.7968559]",2015-02-19 08:02:37 -0800,"Dallas, Texas",nan,2
5995,5.68440514506301e+17,0.6819,nan,0.6307488939105613,Southwest,segeorgeff,0.06818181818181818,southwestair 22 employe social care team 4 staff listen ctr timerest spot fill area ragandisney,"[35.6892523, 51.3896004]",2015-02-19 08:02:34 -0800,Tehran,Tehran,1
5996,5.68440384897966e+17,0.6437,nan,0.0,Southwest,JulieMedia,0.022727272727272728,southwestair listen center open seat like plane ragandisney,"[40.7587979, -73.9623427]",2015-02-19 08:02:03 -0800,New York,Eastern Time (US & Canada),2
5997,5.68440058895864e+17,0.664,Can't Tell,0.3441,Southwest,gotschiavi,0.0,southwestair jlittle100 doubl comment phl anywher south florida gone gone gone hello us air,"[-0.2201641, -78.5123274]",2015-02-19 08:00:45 -0800,Quito,Quito,0
5998,5.68439748047581e+17,1.0,Customer Service Issue,0.3754,Southwest,gotschiavi,0.0,southwestair dont like new schedul nonstop phl fll pbi free move citi sad,"[-0.2201641, -78.5123274]",2015-02-19 07:59:31 -0800,Quito,Quito,0
5999,5.68439319779791e+17,1.0,Customer Service Issue,1.0,Southwest,katxc,0.0,southwestair incred frustrat email still havent receiv respons,"[30.2711286, -97.7436995]",2015-02-19 07:57:49 -0800,"Austin, Texas",Central Time (US & Canada),0
6000,5.68439171028791e+17,1.0,Bad Flight,0.6762,Southwest,katxc,0.0,southwestair paid inflight wifi work download speed 021mbp amp end watch free tv instead,"[30.2711286, -97.7436995]",2015-02-19 07:57:14 -0800,"Austin, Texas",Central Time (US & Canada),0
6001,5.68438759466934e+17,1.0,nan,0.6307488939105613,Southwest,BradLloydBrando,0.0,southwestair sure second,"[45.1960403, -63.1653789]",2015-02-19 07:55:35 -0800,"Nova Scotia, Canada",Atlantic Time (Canada),1
6002,5.68438312177762e+17,1.0,nan,0.6307488939105613,Southwest,heatheralexis8,0.0,southwestair oh god thank much sent dm,"[37.7790262, -122.419906]",2015-02-19 07:53:49 -0800,"San Francisco, California",Pacific Time (US & Canada),2
6003,5.68438257454682e+17,1.0,Late Flight,1.0,Southwest,itshosey,0.0,southwestair wish wouldv known couldv slept 2 hour let friend know wait land,"[34.395342, -111.763275]",2015-02-19 07:53:36 -0800,Arizona,Arizona,0
6004,5.684380185723e+17,0.6596,nan,0.6307488939105613,Southwest,cigaradventures,0.0,southwestair thank prompt respons email late flightr today,"[30.2711286, -97.7436995]",2015-02-19 07:52:39 -0800,"Austin, Texas",Central Time (US & Canada),2
6005,5.68438000843035e+17,1.0,nan,0.6307488939105613,Southwest,JiggaJazzman,0.0,thank southwestair get go destinationdragon imaginedragon show weekend utah velourl thankyou,"[32.7762719, -96.7968559]",2015-02-19 07:52:35 -0800,Dallas,nan,2
6006,5.6843777764746e+17,0.6684,nan,0.6307488939105613,Southwest,tripcentral,0.0,southwestair fortunemagazin congratul,"[40.7587979, -73.9623427]",2015-02-19 07:51:41 -0800,"New York City, New York",Eastern Time (US & Canada),1
6007,5.68437634835595e+17,0.6368,nan,0.6307488939105613,Southwest,kzone7,0.0,southwestair grandma ella 80th would love bday greet flight crew stewardess eastern airlin,"[40.7587979, -73.9623427]",2015-02-19 07:51:07 -0800,"New York City, New York",Eastern Time (US & Canada),1
6008,5.68437385844924e+17,1.0,nan,0.6307488939105613,Southwest,JuliaMooch1,0.0,southwestair chanc could get ticket destinationdragon show vega ive huge fan year pretti pleas,"[40.7587979, -73.9623427]",2015-02-19 07:50:08 -0800,"New York City, New York",Eastern Time (US & Canada),1
6009,5.68437028205036e+17,1.0,nan,0.6307488939105613,Southwest,Autistikids,0.0,southwestair fortunemagazin love u southwest youv alway help travel lot wmi son infanttoddl u great,"[32.7762719, -96.7968559]",2015-02-19 07:48:43 -0800,"Dallas, Texas",nan,2
6010,5.68437004045672e+17,1.0,nan,0.6307488939105613,Southwest,SamIam6915,0.0,southwestair fortunemagazin love fli southwest best flight attend ever,"[32.7762719, -96.7968559]",2015-02-19 07:48:37 -0800,"Dallas, Texas",nan,2
6011,5.68436966628262e+17,1.0,Flight Attendant Complaints,0.3728,Southwest,JaxBeFit,0.0,southwestair noth express express bag drop phoenix sky harbor,"[32.7762719, -96.7968559]",2015-02-19 07:48:28 -0800,Dallas,nan,0
6012,5.68436693210173e+17,0.6974,nan,0.0,Southwest,akd209,0.0,southwestair possibl book refund trip will pay extra would domest round trip flight,"[40.7587979, -73.9623427]",2015-02-19 07:47:23 -0800,"New York City, New York",Eastern Time (US & Canada),1
6013,5.68436267702071e+17,0.6998,Flight Booking Problems,0.3563,Southwest,HisBoots,0.0,southwestair use exclus fli sw late flightli direct flight amp cheaper cost switch whyso fewdirectflight,"[40.7587979, -73.9623427]",2015-02-19 07:45:41 -0800,"New York City, New York",Eastern Time (US & Canada),0
6014,5.68436061959029e+17,0.6448,nan,0.0,Southwest,Raasclaattt,0.0,southwestair would will help surpris bestfriend ticket go see imaginedragon destinationdragon gracia,"[40.7587979, -73.9623427]",2015-02-19 07:44:52 -0800,"New York City, New York",Eastern Time (US & Canada),1
6015,5.68435434964939e+17,1.0,nan,0.6307488939105613,Southwest,streetsmartsmom,0.0,southwestair mac comput left bwi la flight 14th reward recoveri info import ownerhelp passeng honesti,"[40.7587979, -73.9623427]",2015-02-19 07:42:23 -0800,"New York City, New York",Eastern Time (US & Canada),1
6016,5.68434790707278e+17,1.0,nan,0.6307488939105613,Southwest,mrsblack777,0.0,southwestair fortunemagazin like airlin congrat,"[37.7790262, -122.419906]",2015-02-19 07:39:49 -0800,"San Francisco, California",Pacific Time (US & Canada),2
6017,5.68434328943915e+17,0.644,nan,0.6307488939105613,Southwest,32432tee,0.0,southwestair hi guy good morn,"[40.7587979, -73.9623427]",2015-02-19 07:37:59 -0800,"New York City, New York",Eastern Time (US & Canada),2
6018,5.68434014672916e+17,1.0,Can't Tell,0.6429,Southwest,cigaradventures,0.0,southwestair email address send thought experi realli good amp feedback,"[30.2711286, -97.7436995]",2015-02-19 07:36:44 -0800,"Austin, Texas",Central Time (US & Canada),0
6019,5.68434004732416e+17,1.0,nan,0.6307488939105613,Southwest,Texas_Gil,0.0,southwestair southwest definit favorit airlin fli,"[30.2711286, -97.7436995]",2015-02-19 07:36:42 -0800,"Austin, Texas",Central Time (US & Canada),2
6020,5.68433948126155e+17,1.0,nan,0.6307488939105613,Southwest,TexasLawbook,0.0,southwestair congratul,"[30.2711286, -97.7436995]",2015-02-19 07:36:28 -0800,"Austin, Texas",Central Time (US & Canada),2
6021,5.68432638823772e+17,1.0,Late Flight,1.0,Southwest,itshosey,0.0,southwestair great flight delay three hour friend wait airport hour birthday,"[34.395342, -111.763275]",2015-02-19 07:31:16 -0800,Arizona,Arizona,0
6022,5.68432390957355e+17,0.6774,nan,0.6307488939105613,Southwest,cbigwater,0.0,southwestair guess ashley she great job present ragandisney,"[30.2711286, -97.7436995]",2015-02-19 07:30:17 -0800,"Austin, Texas",Central Time (US & Canada),2
6023,5.68432260912959e+17,1.0,nan,0.6307488939105613,Southwest,bvincent,0.0,southwestair use social busi roadmap develop intellig path emb social across enterpris ragandisney,"[30.2711286, -97.7436995]",2015-02-19 07:29:46 -0800,"Austin, Texas",Central Time (US & Canada),1
6024,5.6843172070758e+17,1.0,nan,0.6307488939105613,Southwest,judesnews9222,0.0,southwestair add new direct flight columbu oakland amp boston start august 2015 cmh oak bo,"[32.7762719, -96.7968559]",2015-02-19 07:27:37 -0800,"Dallas, Texas",nan,1
6025,5.6843086744755e+17,1.0,nan,0.6307488939105613,Southwest,KelliBruns,0.0,southwestair anyway pay get prioriti board 115,"[64.4459613, -149.680909]",2015-02-19 07:24:14 -0800,Alaska,Alaska,1
6026,5.68430198254748e+17,0.6366,Late Flight,0.3237,Southwest,benamcswag,0.0,southwestair thirty_l birthday 24th he see imagin dragon destinationdragon,"[40.7587979, -73.9623427]",2015-02-19 07:21:34 -0800,New York,Eastern Time (US & Canada),0
6027,5.68429191546278e+17,1.0,nan,0.6307488939105613,Southwest,maxwellsantoro,0.0,southwestair thank integr passbook io work much better,"[40.7587979, -73.9623427]",2015-02-19 07:17:34 -0800,"New York City, New York",Eastern Time (US & Canada),2
6028,5.68429188975174e+17,0.3456,Late Flight,0.3456,Southwest,benamcswag,0.022727272727272728,southwestair friend lucki enough see destinationdragon live birthday he fan year thirty_l,"[40.7587979, -73.9623427]",2015-02-19 07:17:34 -0800,New York,Eastern Time (US & Canada),0
6029,5.68429136584286e+17,0.6824,nan,0.6307488939105613,Southwest,thirty_lives,0.0,southwestair ive fan imagin dragon sinc 2012 theyr fave band destinationdragon bday get tix,"[40.7587979, -73.9623427]",2015-02-19 07:17:21 -0800,"New York City, New York",Eastern Time (US & Canada),1
